ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1698,1698,Ramesh Shetty,59,8,3,2,1
1699,1699,Sunita Bhat,70,7,5,7,1
1700,1700,Venkatesh Rao,49,6,3,4,2
1701,1701,Anitha Patil,61,6,4,6,2
1702,1702,Mahesh Kulkarni,67,9,5,9,2
1703,1703,Venkatesh Pujari,59,10,4,10,1
1704,1704,Ganesh Kulkarni,33,1,5,6,1
1705,1705,Anitha Bhat,50,2,1,1,1
1706,1706,Sunita Bhat,33,6,1,10,2
1707,1707,Vijay Kulkarni,57,4,2,8,1
1708,1708,Sunita Rao,25,10,4,6,1
1709,1709,Kavitha Pujari,47,6,1,7,2
1710,1710,Priya Kumar,58,8,2,6,1
1711,1711,Manjunath Gowda,53,6,4,6,1
1712,1712,Anitha Pujari,32,3,2,1,1
1713,1713,Sunita Hegde,52,5,4,6,2
1714,1714,Suresh Pujari,27,1,3,9,2
1715,1715,Lakshmi Patil,53,10,1,4,2
1716,1716,Mahesh Patil,55,1,1,5,2
1717,1717,Anitha Kumar,53,5,4,7,2
1718,1718,Suresh Pujari,50,5,4,1,1
1719,1719,Vijay Nayak,65,5,4,4,2
1720,1720,Mahesh Pujari,22,5,3,3,1
1721,1721,Ramesh Shetty,55,7,2,7,2
1722,1722,Vijay Kulkarni,65,4,2,1,1
1723,1723,Ramesh Kumar,30,5,5,2,2
1724,1724,Kavitha Patil,67,5,4,4,2
1725,1725,Vijay Gowda,58,7,5,1,2
1726,1726,Kavitha Kulkarni,52,10,2,8,2
1727,1727,Mahesh Shetty,68,3,3,1,1
1728,1728,Lakshmi Patil,62,8,2,8,1
1729,1729,Ganesh Reddy,44,8,2,10,2
1730,1730,Ramesh Hegde,68,10,4,5,1
1731,1731,Anitha Deshmukh,67,5,4,8,2
1732,1732,Suresh Hegde,55,8,1,5,1
1733,1733,Suresh Kumar,56,5,4,2,2
1734,1734,Ganesh Kumar,29,8,1,8,1
1735,1735,Kavitha Rao,54,9,4,6,1
1736,1736,Anitha Nayak,44,3,1,2,1
1737,1737,Ramesh Nayak,23,8,5,6,1
1738,1738,Mahesh Reddy,21,3,2,4,2
1739,1739,Ganesh Kulkarni,40,1,4,9,2
1740,1740,Ramesh Hegde,27,9,2,10,2
1741,1741,Venkatesh Gowda,33,9,1,5,1
1742,1742,Mahesh Hegde,48,1,2,6,2
1743,1743,Ramesh Rao,50,1,5,2,2
1744,1744,Sunita Reddy,46,5,1,3,2
1745,1745,Venkatesh Rao,49,9,4,5,2
1746,1746,Vijay Shetty,56,2,1,1,2
1747,1747,Mahesh Pujari,51,1,4,2,2
1748,1748,Sunita Bhat,48,4,3,2,1
1749,1749,Mahesh Deshmukh,62,5,2,9,2
1750,1750,Sunita Shetty,51,10,5,1,2
1751,1751,Venkatesh Kulkarni,41,7,5,6,1
1752,1752,Kavitha Patil,50,9,5,8,1
1753,1753,Ganesh Kulkarni,27,10,2,10,1
1754,1754,Mahesh Kumar,63,7,2,6,1
1755,1755,Ramesh Nayak,59,2,4,7,1
1756,1756,Ramesh Patil,54,7,2,2,2
1757,1757,Anitha Gowda,29,3,5,10,1
1758,1758,Lakshmi Kumar,45,5,2,8,1
1759,1759,Manjunath Rao,55,9,1,5,2
1760,1760,Mahesh Hegde,23,9,4,7,1
1761,1761,Lakshmi Kulkarni,45,1,3,10,2
1762,1762,Kavitha Nayak,52,7,3,9,1
1763,1763,Mahesh Nayak,49,6,3,2,1
1764,1764,Sunita Patil,45,7,5,6,2
1765,1765,Lakshmi Pujari,43,2,2,9,1
1766,1766,Vijay Reddy,64,5,4,9,2
1767,1767,Suresh Kumar,63,10,1,9,1
1768,1768,Vijay Patil,27,8,3,8,2
1769,1769,Manjunath Bhat,58,3,1,3,2
1770,1770,Priya Reddy,34,8,2,3,2
1771,1771,Ramesh Deshmukh,22,8,1,5,1
1772,1772,Venkatesh Kumar,42,10,1,4,1
1773,1773,Lakshmi Deshmukh,46,9,2,8,1
1774,1774,Priya Kumar,43,8,3,2,1
1775,1775,Ramesh Rao,27,10,4,8,2
1776,1776,Mahesh Rao,27,2,4,6,2
1777,1777,Manjunath Shetty,30,8,5,1,2
1778,1778,Mahesh Kulkarni,21,7,3,1,1
1779,1779,Manjunath Pujari,30,10,4,7,1
1780,1780,Lakshmi Deshmukh,38,6,2,6,2
1781,1781,Suresh Gowda,55,2,5,5,1
1782,1782,Mahesh Shetty,25,8,1,6,1
1783,1783,Venkatesh Nayak,62,6,5,10,2
1784,1784,Suresh Reddy,39,4,2,6,2
1785,1785,Suresh Patil,57,5,2,4,2
1786,1786,Vijay Bhat,47,7,1,4,2
1787,1787,Anitha Deshmukh,50,2,1,9,2
1788,1788,Vijay Nayak,44,1,5,8,2
1789,1789,Lakshmi Gowda,54,9,3,4,2
1790,1790,Manjunath Reddy,34,2,3,6,2
1791,1791,Kavitha Reddy,21,2,4,4,2
1792,1792,Suresh Nayak,36,5,5,10,2
1793,1793,Mahesh Patil,23,9,2,2,1
1794,1794,Manjunath Pujari,44,9,3,7,2
1795,1795,Manjunath Nayak,46,9,4,5,1
1796,1796,Kavitha Gowda,46,10,1,10,1
1797,1797,Kavitha Deshmukh,70,8,2,7,2
1798,1798,Anitha Bhat,44,3,3,10,1
1799,1799,Anitha Hegde,29,7,1,10,2
1800,1800,Manjunath Bhat,40,1,4,8,1
1801,1801,Vijay Hegde,40,1,2,2,1
1802,1802,Lakshmi Rao,28,10,4,4,2
1803,1803,Priya Deshmukh,68,3,2,4,2
1804,1804,Priya Pujari,25,3,5,10,1
1805,1805,Venkatesh Shetty,70,8,4,5,1
1806,1806,Lakshmi Pujari,40,8,4,9,2
1807,1807,Sunita Hegde,23,5,4,10,1
1808,1808,Mahesh Patil,63,6,5,1,1
1809,1809,Manjunath Shetty,51,4,5,4,2
1810,1810,Vijay Kumar,25,8,5,4,1
1811,1811,Kavitha Rao,57,6,5,1,1
1812,1812,Venkatesh Reddy,45,8,2,7,1
1813,1813,Vijay Patil,59,3,3,5,2
1814,1814,Anitha Reddy,39,4,2,7,2
1815,1815,Suresh Shetty,31,7,3,6,2
1816,1816,Venkatesh Deshmukh,57,10,5,7,1
1817,1817,Sunita Kulkarni,42,6,2,4,2
1818,1818,Suresh Shetty,59,8,1,6,2
1819,1819,Lakshmi Bhat,51,10,1,3,2
1820,1820,Vijay Gowda,23,4,3,4,1
1821,1821,Manjunath Pujari,29,1,2,7,1
1822,1822,Mahesh Gowda,28,7,1,6,1
1823,1823,Suresh Rao,59,10,5,10,2
1824,1824,Priya Patil,25,9,1,3,1
1825,1825,Priya Kulkarni,37,2,5,1,2
1826,1826,Anitha Shetty,68,5,1,10,1
1827,1827,Vijay Hegde,57,8,2,2,1
1828,1828,Manjunath Hegde,61,5,5,4,2
1829,1829,Ramesh Kumar,59,9,4,10,2
1830,1830,Lakshmi Deshmukh,55,9,2,2,1
1831,1831,Lakshmi Reddy,58,3,4,6,1
1832,1832,Priya Kulkarni,56,10,1,7,2
1833,1833,Suresh Pujari,62,6,4,8,2
1834,1834,Vijay Rao,64,5,5,6,2
1835,1835,Lakshmi Patil,39,5,4,4,2
1836,1836,Lakshmi Kulkarni,52,1,5,6,1
1837,1837,Vijay Shetty,49,6,2,4,1
1838,1838,Manjunath Kulkarni,44,2,5,3,2
1839,1839,Ganesh Pujari,47,8,1,10,1
1840,1840,Mahesh Kulkarni,66,9,5,3,1
1841,1841,Venkatesh Pujari,63,2,3,6,1
1842,1842,Sunita Nayak,33,2,2,6,2
1843,1843,Ramesh Rao,62,10,1,5,1
1844,1844,Manjunath Reddy,44,5,1,8,1
1845,1845,Kavitha Reddy,62,4,1,9,1
1846,1846,Ganesh Kulkarni,26,6,4,3,2
1847,1847,Anitha Patil,29,8,3,6,1
1848,1848,Mahesh Kumar,56,10,5,7,2
1849,1849,Manjunath Shetty,48,9,1,9,1
1850,1850,Kavitha Bhat,58,4,4,2,2
1851,1851,Sunita Gowda,25,4,1,6,2
1852,1852,Mahesh Kumar,58,2,2,8,2
1853,1853,Suresh Hegde,35,5,5,1,1
1854,1854,Mahesh Rao,43,8,1,10,2
1855,1855,Vijay Reddy,56,4,2,1,1
1856,1856,Vijay Shetty,26,2,3,3,2
1857,1857,Ganesh Bhat,41,7,3,5,2
1858,1858,Suresh Bhat,35,4,3,5,2
1859,1859,Vijay Reddy,32,7,3,9,2
1860,1860,Vijay Pujari,41,10,1,8,1
1861,1861,Sunita Bhat,44,9,4,4,2
1862,1862,Ganesh Rao,58,2,3,9,1
1863,1863,Priya Nayak,23,3,2,2,2
1864,1864,Sunita Pujari,38,2,1,1,1
1865,1865,Kavitha Kumar,46,9,1,3,2
1866,1866,Manjunath Kulkarni,32,9,5,5,1
1867,1867,Anitha Hegde,46,10,3,5,2
1868,1868,Ramesh Rao,40,7,4,2,1
1869,1869,Suresh Bhat,36,8,4,3,1
1870,1870,Vijay Gowda,26,1,3,6,2
1871,1871,Venkatesh Gowda,27,7,5,7,2
1872,1872,Kavitha Patil,34,4,2,8,2
1873,1873,Sunita Deshmukh,52,2,3,2,2
1874,1874,Anitha Nayak,24,1,2,1,1
1875,1875,Sunita Reddy,32,4,3,8,1
1876,1876,Priya Deshmukh,28,6,3,9,1
1877,1877,Lakshmi Kumar,50,6,4,2,2
1878,1878,Venkatesh Shetty,70,9,3,2,2
1879,1879,Mahesh Kulkarni,45,3,2,2,1
1880,1880,Anitha Kulkarni,60,9,4,10,1
1881,1881,Manjunath Kumar,37,4,2,1,2
1882,1882,Vijay Deshmukh,60,8,4,10,2
1883,1883,Kavitha Deshmukh,52,2,1,7,2
1884,1884,Suresh Bhat,60,10,3,1,2
1885,1885,Sunita Kumar,63,4,2,5,2
1886,1886,Vijay Hegde,39,4,3,6,1
1887,1887,Lakshmi Hegde,21,5,1,3,2
1888,1888,Suresh Bhat,39,7,3,2,1
1889,1889,Manjunath Shetty,35,7,5,8,1
1890,1890,Kavitha Kulkarni,30,7,4,5,2
1891,1891,Anitha Reddy,51,2,3,5,2
1892,1892,Manjunath Hegde,28,8,4,8,2
1893,1893,Venkatesh Nayak,49,5,4,4,2
1894,1894,Sunita Kulkarni,60,5,2,7,2
1895,1895,Suresh Nayak,36,8,5,7,1
1896,1896,Venkatesh Reddy,43,6,5,6,1
1897,1897,Sunita Kulkarni,63,4,3,2,2
1898,1898,Anitha Kumar,57,7,5,10,1
1899,1899,Vijay Gowda,61,6,2,6,2
1900,1900,Lakshmi Hegde,28,2,2,7,2
1901,1901,Priya Bhat,56,10,4,4,1
1902,1902,Vijay Shetty,70,7,3,3,1
1903,1903,Ganesh Kumar,64,10,5,3,2
1904,1904,Ramesh Gowda,54,4,2,3,1
1905,1905,Vijay Deshmukh,28,7,3,7,1
1906,1906,Vijay Reddy,57,5,1,9,2
1907,1907,Vijay Rao,55,1,3,7,2
1908,1908,Lakshmi Pujari,68,4,1,9,2
1909,1909,Lakshmi Deshmukh,63,5,4,10,1
1910,1910,Manjunath Patil,60,7,3,2,1
1911,1911,Vijay Deshmukh,41,9,5,3,2
1912,1912,Sunita Hegde,42,5,1,2,1
1913,1913,Manjunath Patil,31,4,2,6,1
1914,1914,Anitha Kulkarni,59,8,5,2,1
1915,1915,Venkatesh Kumar,30,6,1,6,2
1916,1916,Manjunath Nayak,40,10,3,9,1
1917,1917,Venkatesh Gowda,62,8,3,2,1
1918,1918,Mahesh Kulkarni,59,4,2,7,2
1919,1919,Vijay Kulkarni,47,4,4,7,2
1920,1920,Ramesh Bhat,57,8,3,2,1
1921,1921,Ramesh Nayak,67,1,2,1,1
1922,1922,Ramesh Patil,22,8,2,10,1
1923,1923,Kavitha Patil,66,5,1,10,2
1924,1924,Priya Bhat,53,8,3,10,1
1925,1925,Suresh Reddy,26,10,5,8,2
1926,1926,Sunita Patil,45,3,3,6,2
1927,1927,Mahesh Pujari,38,5,3,4,2
1928,1928,Venkatesh Reddy,51,8,4,10,1
1929,1929,Sunita Reddy,22,2,2,10,2
1930,1930,Ramesh Kumar,66,7,1,9,1
1931,1931,Lakshmi Rao,68,3,5,10,2
1932,1932,Sunita Patil,42,5,4,2,1
1933,1933,Ganesh Pujari,51,6,2,10,2
1934,1934,Mahesh Shetty,54,10,2,5,2
1935,1935,Anitha Kulkarni,63,10,5,2,2
1936,1936,Ramesh Deshmukh,65,2,2,9,2
1937,1937,Priya Kumar,28,3,1,3,1
1938,1938,Sunita Bhat,38,3,2,8,2
1939,1939,Ramesh Gowda,47,1,2,7,2
1940,1940,Anitha Deshmukh,34,8,2,6,1
1941,1941,Kavitha Shetty,28,9,3,6,1
1942,1942,Vijay Deshmukh,65,3,2,2,2
1943,1943,Vijay Pujari,26,4,1,6,1
1944,1944,Kavitha Gowda,59,5,1,1,2
1945,1945,Priya Hegde,26,7,4,10,1
1946,1946,Anitha Nayak,61,4,4,3,1
1947,1947,Kavitha Deshmukh,47,7,1,1,1
1948,1948,Venkatesh Gowda,30,5,2,5,2
1949,1949,Ramesh Shetty,52,5,4,6,1
1950,1950,Sunita Hegde,23,6,5,2,2
1951,1951,Ramesh Kulkarni,22,7,1,5,1
1952,1952,Kavitha Hegde,25,5,4,9,1
1953,1953,Anitha Kumar,47,7,2,5,1
1954,1954,Lakshmi Deshmukh,41,2,5,2,1
1955,1955,Manjunath Pujari,23,10,4,6,2
1956,1956,Vijay Hegde,54,3,1,4,1
1957,1957,Venkatesh Kumar,53,1,1,10,1
1958,1958,Priya Deshmukh,47,4,5,10,2
1959,1959,Lakshmi Bhat,25,5,4,4,1
1960,1960,Sunita Shetty,31,9,5,7,1
1961,1961,Manjunath Shetty,21,3,5,5,1
1962,1962,Manjunath Pujari,25,6,4,10,2
1963,1963,Ramesh Deshmukh,25,1,4,2,2
1964,1964,Vijay Deshmukh,23,1,4,8,2
1965,1965,Sunita Nayak,37,6,4,4,1
1966,1966,Vijay Reddy,60,10,1,5,1
1967,1967,Ganesh Kulkarni,56,1,4,6,1
1968,1968,Kavitha Nayak,28,6,1,5,2
1969,1969,Sunita Reddy,70,4,5,7,1
1970,1970,Ramesh Kumar,32,7,1,9,2
1971,1971,Lakshmi Gowda,38,3,5,5,2
1972,1972,Suresh Gowda,65,6,3,5,2
1973,1973,Sunita Hegde,57,9,4,3,2
1974,1974,Venkatesh Nayak,48,10,2,2,1
1975,1975,Manjunath Shetty,21,3,3,8,2
1976,1976,Ganesh Deshmukh,47,4,5,6,1
1977,1977,Ganesh Shetty,37,9,3,8,2
1978,1978,Lakshmi Hegde,44,8,3,7,1
1979,1979,Kavitha Patil,58,5,4,4,1
1980,1980,Ganesh Kumar,44,9,5,9,1
1981,1981,Manjunath Nayak,35,3,3,9,2
1982,1982,Sunita Rao,41,6,1,2,1
1983,1983,Manjunath Kulkarni,21,5,5,9,2
1984,1984,Manjunath Bhat,60,4,3,4,1
1985,1985,Kavitha Kulkarni,68,2,2,1,2
1986,1986,Manjunath Pujari,31,4,3,3,1
1987,1987,Vijay Deshmukh,53,6,1,5,1
1988,1988,Suresh Kulkarni,32,3,2,4,2
1989,1989,Mahesh Pujari,61,4,4,10,1
1990,1990,Ramesh Rao,60,2,3,10,1
1991,1991,Mahesh Gowda,27,1,3,1,1
1992,1992,Manjunath Patil,40,4,1,7,1
1993,1993,Priya Patil,61,2,1,5,2
1994,1994,Kavitha Rao,67,2,2,5,1
1995,1995,Lakshmi Rao,32,5,1,9,2
1996,1996,Lakshmi Gowda,36,2,1,7,1
1997,1997,Suresh Nayak,24,2,3,7,1
1998,1998,Ganesh Gowda,37,3,1,10,2
1999,1999,Anitha Hegde,38,5,1,8,2
2000,2000,Vijay Shetty,41,3,4,9,2
2001,2001,Manjunath Rao,31,7,4,9,2
2002,2002,Kavitha Kumar,26,6,1,8,1
2003,2003,Venkatesh Pujari,36,10,4,2,1
2004,2004,Lakshmi Nayak,23,7,2,3,2
2005,2005,Priya Gowda,65,6,1,2,2
2006,2006,Kavitha Hegde,38,6,2,1,2
2007,2007,Sunita Patil,21,5,5,8,1
2008,2008,Anitha Hegde,59,6,1,3,2
2009,2009,Vijay Rao,51,5,4,7,1
2010,2010,Suresh Kulkarni,53,5,4,8,1
2011,2011,Manjunath Kumar,62,9,5,6,2
2012,2012,Manjunath Patil,69,3,5,6,1
2013,2013,Sunita Bhat,53,7,2,8,1
2014,2014,Vijay Hegde,63,8,2,9,1
2015,2015,Sunita Gowda,38,7,3,6,2
2016,2016,Ramesh Kulkarni,64,6,3,4,2
2017,2017,Sunita Nayak,51,5,2,4,1
2018,2018,Kavitha Bhat,26,2,5,8,1
2019,2019,Lakshmi Kulkarni,63,7,3,8,2
2020,2020,Lakshmi Kulkarni,55,6,4,1,1
2021,2021,Kavitha Reddy,55,6,5,5,1
2022,2022,Mahesh Reddy,31,4,5,4,2
2023,2023,Kavitha Pujari,46,8,5,5,1
2024,2024,Manjunath Nayak,35,10,2,9,1
2025,2025,Venkatesh Bhat,27,3,1,10,2
2026,2026,Anitha Patil,56,1,3,1,1
2027,2027,Sunita Reddy,67,8,2,7,1
2028,2028,Venkatesh Kumar,68,5,5,6,1
2029,2029,Ramesh Gowda,60,2,3,6,1
2030,2030,Ramesh Kulkarni,40,7,3,8,1
2031,2031,Suresh Rao,54,5,3,3,2
2032,2032,Sunita Bhat,43,3,5,5,2
2033,2033,Ganesh Reddy,49,1,3,6,1
2034,2034,Mahesh Nayak,44,6,4,7,1
2035,2035,Lakshmi Hegde,42,3,2,4,1
2036,2036,Lakshmi Reddy,69,5,5,9,2
2037,2037,Lakshmi Shetty,46,8,4,2,2
2038,2038,Lakshmi Reddy,25,7,2,2,1
2039,2039,Ganesh Bhat,61,1,3,8,2
2040,2040,Suresh Bhat,34,1,4,1,1
2041,2041,Lakshmi Gowda,41,9,2,2,1
2042,2042,Sunita Pujari,58,2,4,3,1
2043,2043,Anitha Shetty,48,9,1,5,1
2044,2044,Kavitha Shetty,30,4,1,10,2
2045,2045,Anitha Hegde,27,3,4,7,2
2046,2046,Lakshmi Pujari,34,9,1,6,1
2047,2047,Venkatesh Reddy,22,2,4,7,1
2048,2048,Manjunath Shetty,24,2,3,7,2
2049,2049,Vijay Pujari,66,8,2,9,2
2050,2050,Priya Gowda,24,9,5,6,1
2051,2051,Lakshmi Nayak,53,8,4,10,2
2052,2052,Priya Bhat,32,3,1,8,1
2053,2053,Vijay Bhat,58,7,5,8,2
2054,2054,Ramesh Pujari,27,6,2,8,2
2055,2055,Lakshmi Bhat,33,5,5,7,2
2056,2056,Suresh Nayak,54,1,4,10,1
2057,2057,Ramesh Kulkarni,58,6,4,2,1
2058,2058,Vijay Nayak,66,3,5,6,2
2059,2059,Priya Gowda,67,8,2,2,1
2060,2060,Vijay Shetty,26,6,1,7,2
2061,2061,Venkatesh Bhat,63,3,5,10,2
2062,2062,Anitha Gowda,29,5,2,8,2
2063,2063,Venkatesh Pujari,43,6,3,8,1
2064,2064,Vijay Deshmukh,22,7,4,4,1
2065,2065,Ganesh Pujari,46,4,4,1,2
2066,2066,Ramesh Kulkarni,70,6,2,10,1
2067,2067,Anitha Bhat,60,7,5,5,1
2068,2068,Lakshmi Kumar,54,2,2,7,2
2069,2069,Lakshmi Pujari,22,6,5,10,1
2070,2070,Anitha Kumar,56,1,4,3,1
2071,2071,Vijay Pujari,62,1,5,4,2
2072,2072,Vijay Shetty,52,6,4,6,1
2073,2073,Kavitha Deshmukh,57,5,4,10,1
2074,2074,Mahesh Kumar,40,7,1,6,1
2075,2075,Ganesh Gowda,64,7,4,2,2
2076,2076,Mahesh Kumar,39,5,2,5,1
2077,2077,Lakshmi Pujari,40,6,2,6,1
2078,2078,Venkatesh Deshmukh,57,7,2,4,2
2079,2079,Mahesh Rao,42,3,2,1,2
2080,2080,Mahesh Gowda,21,8,5,8,1
2081,2081,Manjunath Kulkarni,36,2,2,6,1
2082,2082,Suresh Rao,33,8,1,3,2
2083,2083,Anitha Rao,63,1,2,8,2
2084,2084,Manjunath Shetty,48,1,2,6,1
2085,2085,Manjunath Patil,55,2,2,5,1
2086,2086,Sunita Nayak,59,6,3,5,1
2087,2087,Vijay Bhat,63,1,1,1,1
2088,2088,Suresh Rao,48,2,4,1,1
2089,2089,Mahesh Bhat,40,5,4,6,1
2090,2090,Venkatesh Patil,59,10,5,7,1
2091,2091,Vijay Bhat,57,3,2,6,1
2092,2092,Suresh Rao,57,5,5,4,2
2093,2093,Lakshmi Reddy,36,7,1,3,1
2094,2094,Ramesh Patil,49,1,4,9,2
2095,2095,Venkatesh Deshmukh,21,3,2,5,1
2096,2096,Sunita Pujari,27,3,1,9,2
2097,2097,Vijay Kulkarni,60,2,1,2,2
2098,2098,Sunita Hegde,70,5,2,10,2
2099,2099,Ganesh Hegde,30,1,1,4,2
2100,2100,Venkatesh Bhat,36,10,3,10,1
2101,2101,Mahesh Reddy,36,5,3,3,1
2102,2102,Lakshmi Patil,28,5,3,3,1
2103,2103,Mahesh Kulkarni,44,7,2,2,1
2104,2104,Manjunath Bhat,34,5,4,6,1
2105,2105,Vijay Kumar,38,8,4,8,1
2106,2106,Priya Nayak,55,7,1,1,2
2107,2107,Manjunath Hegde,70,3,4,6,2
2108,2108,Vijay Deshmukh,59,10,2,7,1
2109,2109,Kavitha Hegde,29,6,4,4,1
2110,2110,Mahesh Kulkarni,21,5,1,2,2
2111,2111,Priya Deshmukh,22,3,5,10,1
2112,2112,Kavitha Kulkarni,46,7,1,8,1
2113,2113,Sunita Reddy,42,2,4,8,1
2114,2114,Venkatesh Hegde,50,9,3,8,1
2115,2115,Sunita Nayak,69,6,1,9,1
2116,2116,Vijay Shetty,54,9,3,10,2
2117,2117,Kavitha Deshmukh,35,9,1,5,2
2118,2118,Ramesh Pujari,49,9,5,1,1
2119,2119,Venkatesh Nayak,52,3,2,3,1
2120,2120,Vijay Patil,30,6,1,10,2
2121,2121,Venkatesh Deshmukh,35,7,3,4,1
2122,2122,Suresh Kumar,38,4,5,6,1
2123,2123,Kavitha Rao,30,2,1,9,2
2124,2124,Venkatesh Kulkarni,54,10,3,4,1
2125,2125,Mahesh Deshmukh,29,3,2,3,2
2126,2126,Venkatesh Gowda,22,10,4,10,1
2127,2127,Ganesh Kumar,69,4,1,2,1
2128,2128,Manjunath Hegde,49,7,1,8,2
2129,2129,Manjunath Shetty,26,3,5,10,1
2130,2130,Lakshmi Hegde,32,1,1,10,1
2131,2131,Ganesh Deshmukh,36,2,2,1,2
2132,2132,Mahesh Patil,63,2,1,5,2
2133,2133,Mahesh Gowda,31,2,4,2,2
2134,2134,Ganesh Deshmukh,29,3,1,8,2
2135,2135,Kavitha Shetty,65,7,3,5,2
2136,2136,Kavitha Shetty,41,5,2,3,2
2137,2137,Anitha Nayak,55,2,5,3,1
2138,2138,Ramesh Hegde,27,7,5,10,1
2139,2139,Venkatesh Shetty,22,1,5,7,2
2140,2140,Lakshmi Patil,52,5,2,9,2
2141,2141,Kavitha Reddy,26,4,2,6,1
2142,2142,Vijay Rao,40,5,5,8,2
2143,2143,Ramesh Hegde,67,4,5,8,1
2144,2144,Ganesh Reddy,32,9,3,1,1
2145,2145,Manjunath Shetty,39,5,1,10,2
2146,2146,Suresh Nayak,47,7,3,5,1
2147,2147,Priya Nayak,55,6,2,5,2
2148,2148,Ganesh Kumar,28,1,4,3,2
2149,2149,Manjunath Gowda,24,7,4,7,2
2150,2150,Suresh Kumar,59,6,4,10,1
2151,2151,Ganesh Pujari,36,9,1,3,1
2152,2152,Lakshmi Bhat,70,8,5,5,2
2153,2153,Sunita Kulkarni,24,10,1,7,2
2154,2154,Anitha Hegde,36,2,1,5,1
2155,2155,Mahesh Deshmukh,69,5,4,10,1
2156,2156,Kavitha Bhat,47,10,5,6,1
2157,2157,Ramesh Gowda,23,9,4,3,2
2158,2158,Mahesh Pujari,38,2,2,3,2
2159,2159,Sunita Shetty,61,1,3,3,2
2160,2160,Anitha Nayak,57,4,5,6,1
2161,2161,Venkatesh Gowda,56,8,3,10,1
2162,2162,Lakshmi Nayak,39,6,1,10,1
2163,2163,Mahesh Nayak,69,5,1,2,1
2164,2164,Priya Gowda,45,7,3,8,2
2165,2165,Ramesh Shetty,34,3,5,9,2
2166,2166,Sunita Kumar,41,4,4,5,1
2167,2167,Kavitha Reddy,69,6,4,1,2
2168,2168,Ganesh Rao,30,9,4,10,2
2169,2169,Ramesh Bhat,41,2,4,5,2
2170,2170,Ramesh Deshmukh,65,6,2,6,1
2171,2171,Lakshmi Rao,53,2,5,2,2
2172,2172,Vijay Nayak,21,3,1,6,1
2173,2173,Anitha Bhat,25,3,4,10,2
2174,2174,Ganesh Rao,41,2,2,5,2
2175,2175,Priya Patil,63,10,4,3,2
2176,2176,Vijay Hegde,49,8,5,7,2
2177,2177,Kavitha Patil,29,4,5,4,1
2178,2178,Ramesh Hegde,47,3,2,9,2
2179,2179,Manjunath Gowda,35,9,1,3,2
2180,2180,Vijay Deshmukh,49,4,3,1,2
2181,2181,Vijay Shetty,21,1,2,2,2
2182,2182,Lakshmi Kulkarni,36,10,5,9,2
2183,2183,Suresh Pujari,50,6,5,5,1
2184,2184,Venkatesh Hegde,22,9,2,5,2
2185,2185,Manjunath Bhat,36,5,2,8,2
2186,2186,Suresh Reddy,66,7,1,9,2
2187,2187,Ramesh Pujari,47,7,2,1,1
2188,2188,Ganesh Deshmukh,52,5,3,6,1
2189,2189,Priya Nayak,46,7,3,9,2
2190,2190,Sunita Hegde,34,8,2,7,1
2191,2191,Anitha Gowda,56,1,1,2,1
2192,2192,Priya Rao,57,1,3,7,1
2193,2193,Anitha Bhat,58,4,5,1,1
2194,2194,Venkatesh Bhat,55,8,3,5,1
2195,2195,Ramesh Pujari,27,3,3,3,1
2196,2196,Priya Nayak,65,3,1,1,1
2197,2197,Kavitha Reddy,30,7,4,10,2
2198,2198,Kavitha Shetty,29,9,4,1,2
2199,2199,Ganesh Kulkarni,64,4,4,8,2
2200,2200,Vijay Kumar,54,10,1,10,1
2201,2201,Anitha Bhat,47,8,4,8,1
2202,2202,Mahesh Patil,36,3,4,7,2
2203,2203,Mahesh Hegde,60,5,1,2,1
2204,2204,Suresh Nayak,51,2,4,2,2
2205,2205,Sunita Rao,55,6,1,7,2
2206,2206,Mahesh Bhat,59,10,2,3,2
2207,2207,Mahesh Hegde,27,1,4,5,2
2208,2208,Lakshmi Gowda,37,8,2,7,2
2209,2209,Vijay Shetty,59,9,3,5,2
2210,2210,Manjunath Rao,33,2,4,5,2
2211,2211,Priya Hegde,49,3,1,7,1
2212,2212,Vijay Shetty,37,9,5,7,1
2213,2213,Suresh Patil,70,6,3,2,1
2214,2214,Sunita Nayak,24,9,4,10,2
2215,2215,Suresh Deshmukh,30,5,5,8,2
2216,2216,Priya Gowda,23,7,3,2,1
2217,2217,Manjunath Nayak,48,4,4,10,1
2218,2218,Venkatesh Bhat,53,3,1,9,1
2219,2219,Venkatesh Kulkarni,44,6,3,10,1
2220,2220,Anitha Nayak,50,8,5,5,2
2221,2221,Anitha Rao,68,3,4,6,2
2222,2222,Kavitha Rao,64,4,5,6,2
2223,2223,Sunita Deshmukh,33,10,2,5,1
2224,2224,Priya Nayak,70,7,3,10,2
2225,2225,Anitha Shetty,47,10,5,5,1
2226,2226,Venkatesh Reddy,48,5,2,9,2
2227,2227,Manjunath Kumar,54,6,1,4,1
2228,2228,Ganesh Nayak,67,9,3,8,2
2229,2229,Priya Deshmukh,44,4,1,9,1
2230,2230,Manjunath Pujari,38,1,2,7,2
2231,2231,Priya Rao,42,5,3,8,1
2232,2232,Ganesh Bhat,38,1,1,8,2
2233,2233,Ramesh Rao,64,2,2,8,1
2234,2234,Manjunath Kulkarni,30,2,3,7,2
2235,2235,Sunita Shetty,29,7,5,7,2
