VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2021,1620,Vijay Kumar,37,2,0
2022,1621,Suresh Shetty,28,2,0
2023,1621,Vijay Hegde,41,2,1
2024,1622,Sunita Bhat,43,1,0
2025,1623,Ramesh Shetty,36,2,0
2026,1623,Priya Deshmukh,35,1,0
2027,1624,Suresh Patil,59,1,0
2028,1625,Ganesh Patil,47,1,0
2029,1626,Sunita Bhat,56,2,0
2030,1627,Anitha Kulkarni,50,2,0
2031,1628,Suresh Gowda,40,1,0
2032,1628,Mahesh Pujari,47,2,0
2033,1629,Venkatesh Kumar,47,1,0
2034,1630,Vijay Pujari,51,2,0
2035,1631,Manjunath Nayak,52,1,0
2036,1632,Venkatesh Patil,40,1,1
2037,1632,Sunita Deshmukh,62,1,0
2038,1633,Ramesh Hegde,43,2,1
2039,1634,Sunita Hegde,23,1,0
2040,1635,Sunita Nayak,36,1,0
2041,1636,Kavitha Deshmukh,20,2,0
2042,1637,Sunita Nayak,21,1,0
2043,1638,Kavitha Shetty,33,1,0
2044,1639,Kavitha Reddy,46,2,1
2045,1639,Anitha Gowda,46,1,0
2046,1640,Sunita Reddy,34,1,0
2047,1641,Lakshmi Pujari,22,2,0
2048,1642,Vijay Kulkarni,54,2,0
2049,1643,Ramesh Gowda,31,2,1
2050,1644,Sunita Shetty,24,1,1
2051,1644,Kavitha Reddy,55,1,0
2052,1645,Ganesh Bhat,59,1,0
2053,1645,Lakshmi Patil,57,2,1
2054,1646,Lakshmi Pujari,18,1,0
2055,1646,Venkatesh Gowda,27,2,1
2056,1647,Mahesh Rao,33,1,0
2057,1648,Mahesh Shetty,62,2,0
2058,1649,Kavitha Deshmukh,37,1,1
2059,1650,Mahesh Deshmukh,26,2,0
2060,1651,Lakshmi Gowda,55,1,0
2061,1651,Kavitha Kumar,22,1,0
2062,1652,Kavitha Deshmukh,48,2,0
2063,1652,Lakshmi Rao,29,1,0
2064,1653,Anitha Reddy,65,1,0
2065,1654,Vijay Kulkarni,46,2,0
2066,1655,Priya Gowda,43,2,1
2067,1656,Sunita Reddy,52,2,0
2068,1657,Lakshmi Rao,64,2,1
2069,1657,Kavitha Deshmukh,55,2,0
2070,1658,Sunita Bhat,37,2,0
2071,1658,Venkatesh Hegde,57,2,0
2072,1659,Kavitha Reddy,25,1,0
2073,1659,Sunita Patil,52,1,1
2074,1660,Kavitha Shetty,59,2,0
2075,1660,Suresh Deshmukh,23,2,1
2076,1661,Anitha Shetty,54,2,0
2077,1662,Manjunath Deshmukh,64,2,0
2078,1663,Manjunath Nayak,32,1,0
2079,1664,Venkatesh Shetty,60,1,0
2080,1665,Sunita Rao,32,2,0
2081,1665,Manjunath Reddy,53,2,0
2082,1666,Venkatesh Patil,56,2,0
2083,1666,Suresh Nayak,34,2,1
2084,1667,Manjunath Kulkarni,19,2,0
2085,1668,Mahesh Patil,20,2,0
2086,1669,Kavitha Nayak,64,2,1
2087,1669,Mahesh Patil,47,1,0
2088,1670,Ganesh Deshmukh,41,2,0
2089,1671,Suresh Rao,50,2,1
2090,1672,Kavitha Hegde,52,2,1
2091,1673,Priya Kulkarni,62,2,0
2092,1674,Lakshmi Shetty,34,1,1
2093,1675,Mahesh Deshmukh,45,2,0
2094,1676,Vijay Gowda,27,2,1
2095,1677,Kavitha Deshmukh,59,2,0
2096,1678,Ganesh Bhat,48,2,0
2097,1679,Ramesh Reddy,22,2,0
2098,1679,Anitha Rao,25,2,0
2099,1680,Anitha Pujari,61,1,0
2100,1681,Venkatesh Patil,18,2,1
2101,1682,Priya Patil,19,2,0
2102,1683,Venkatesh Bhat,39,2,0
2103,1684,Venkatesh Deshmukh,41,1,1
2104,1685,Kavitha Deshmukh,21,1,0
2105,1686,Priya Pujari,57,1,0
2106,1686,Ramesh Reddy,33,2,0
2107,1687,Ganesh Hegde,59,2,0
2108,1688,Venkatesh Reddy,19,1,1
2109,1689,Ganesh Reddy,57,2,0
2110,1690,Ganesh Patil,27,1,0
2111,1691,Manjunath Nayak,57,2,0
2112,1691,Manjunath Rao,19,2,0
2113,1692,Anitha Kulkarni,52,1,0
2114,1693,Sunita Rao,39,2,0
2115,1693,Ganesh Kulkarni,47,2,0
2116,1694,Venkatesh Hegde,24,1,0
2117,1694,Vijay Pujari,64,2,0
2118,1695,Ganesh Kumar,38,2,0
2119,1696,Anitha Kulkarni,25,2,0
2120,1697,Mahesh Kulkarni,46,2,1
2121,1698,Anitha Shetty,45,1,0
2122,1699,Vijay Patil,62,2,0
2123,1700,Kavitha Hegde,45,2,1
2124,1701,Anitha Kulkarni,31,1,0
2125,1702,Anitha Pujari,20,1,0
2126,1703,Anitha Kulkarni,36,2,1
2127,1703,Vijay Gowda,25,1,0
2128,1704,Ramesh Rao,19,2,0
2129,1704,Mahesh Pujari,50,2,0
2130,1705,Vijay Deshmukh,60,2,1
2131,1706,Vijay Nayak,26,2,0
2132,1706,Ganesh Bhat,49,1,0
2133,1707,Kavitha Pujari,58,1,1
2134,1708,Venkatesh Kumar,40,2,0
2135,1709,Manjunath Kulkarni,29,1,0
2136,1709,Venkatesh Gowda,57,1,0
2137,1710,Venkatesh Hegde,21,1,0
2138,1711,Venkatesh Kumar,63,2,0
2139,1712,Sunita Shetty,46,2,1
2140,1713,Venkatesh Bhat,42,1,0
2141,1714,Sunita Patil,24,2,0
2142,1714,Ganesh Deshmukh,34,1,0
2143,1715,Ramesh Nayak,56,2,0
2144,1716,Ganesh Gowda,34,2,0
2145,1717,Venkatesh Kulkarni,56,2,0
2146,1718,Sunita Nayak,42,1,0
2147,1719,Lakshmi Kulkarni,61,2,1
2148,1720,Priya Pujari,44,1,1
2149,1721,Suresh Pujari,30,2,0
2150,1721,Ganesh Kumar,20,2,0
2151,1722,Anitha Deshmukh,64,2,1
2152,1723,Sunita Deshmukh,25,2,0
2153,1723,Mahesh Bhat,55,2,0
2154,1724,Suresh Nayak,38,2,0
2155,1725,Anitha Nayak,21,2,0
2156,1725,Kavitha Nayak,21,1,1
2157,1726,Anitha Reddy,43,2,0
2158,1727,Mahesh Rao,37,2,0
2159,1727,Vijay Gowda,27,2,0
2160,1728,Lakshmi Nayak,18,2,0
2161,1729,Lakshmi Rao,25,1,0
2162,1730,Manjunath Pujari,60,1,1
2163,1730,Manjunath Deshmukh,22,2,1
2164,1731,Manjunath Shetty,62,1,1
2165,1731,Ramesh Hegde,21,2,0
2166,1732,Anitha Kulkarni,52,1,0
2167,1732,Anitha Kumar,21,2,0
2168,1733,Kavitha Nayak,30,1,1
2169,1734,Kavitha Patil,24,1,1
2170,1735,Anitha Rao,47,2,1
2171,1736,Manjunath Reddy,43,1,0
2172,1736,Ganesh Rao,57,1,1
2173,1737,Vijay Reddy,55,2,0
2174,1737,Lakshmi Deshmukh,27,2,0
2175,1738,Kavitha Reddy,63,1,0
2176,1739,Kavitha Shetty,41,2,1
2177,1739,Ganesh Pujari,48,2,0
2178,1740,Kavitha Nayak,52,1,0
2179,1741,Sunita Pujari,55,1,0
2180,1742,Lakshmi Gowda,49,1,0
2181,1743,Kavitha Deshmukh,44,1,1
2182,1743,Ganesh Patil,26,2,0
2183,1744,Venkatesh Gowda,41,2,1
2184,1745,Anitha Pujari,28,2,0
2185,1746,Anitha Pujari,40,1,0
2186,1746,Suresh Nayak,54,2,0
2187,1747,Anitha Kumar,18,2,0
2188,1748,Manjunath Gowda,61,2,0
2189,1749,Suresh Kumar,52,2,0
2190,1750,Ramesh Deshmukh,41,2,0
2191,1750,Vijay Deshmukh,60,2,0
2192,1751,Anitha Kulkarni,20,1,0
2193,1752,Suresh Shetty,26,1,1
2194,1753,Ramesh Deshmukh,21,2,0
2195,1753,Suresh Kulkarni,51,2,0
2196,1754,Venkatesh Kumar,20,2,0
2197,1755,Kavitha Nayak,51,2,0
2198,1756,Vijay Kulkarni,27,2,0
2199,1757,Venkatesh Pujari,47,2,0
2200,1758,Kavitha Hegde,43,2,0
2201,1758,Ganesh Shetty,23,2,0
2202,1759,Priya Pujari,63,2,1
2203,1759,Manjunath Nayak,24,2,1
2204,1760,Venkatesh Patil,32,1,0
2205,1760,Sunita Reddy,20,1,0
2206,1761,Priya Deshmukh,61,1,0
2207,1761,Ramesh Pujari,22,1,1
2208,1762,Sunita Gowda,23,1,0
2209,1763,Lakshmi Gowda,40,1,1
2210,1763,Ramesh Patil,40,1,1
2211,1764,Venkatesh Hegde,61,2,0
2212,1765,Priya Deshmukh,26,1,0
2213,1766,Lakshmi Kulkarni,22,1,1
2214,1766,Venkatesh Kulkarni,52,2,0
2215,1767,Manjunath Nayak,51,1,0
2216,1768,Anitha Rao,24,2,1
2217,1768,Manjunath Gowda,28,2,0
2218,1769,Anitha Kulkarni,42,1,0
2219,1770,Anitha Patil,42,1,0
2220,1771,Kavitha Gowda,32,1,0
2221,1772,Suresh Nayak,60,1,0
2222,1773,Ramesh Nayak,43,2,0
2223,1774,Ganesh Bhat,39,1,1
2224,1774,Ganesh Hegde,28,2,0
2225,1775,Venkatesh Nayak,60,1,0
2226,1775,Manjunath Gowda,29,1,1
2227,1776,Priya Bhat,43,2,0
2228,1777,Vijay Patil,51,1,0
2229,1777,Sunita Kumar,33,2,1
2230,1778,Venkatesh Gowda,58,2,0
2231,1779,Ganesh Reddy,25,1,0
2232,1780,Suresh Shetty,65,2,0
2233,1781,Priya Hegde,34,1,0
2234,1782,Priya Hegde,41,2,0
2235,1783,Priya Gowda,42,1,1
2236,1783,Sunita Bhat,26,2,0
2237,1784,Ramesh Pujari,56,1,0
2238,1785,Venkatesh Nayak,56,1,0
2239,1785,Suresh Kumar,50,1,0
2240,1786,Sunita Gowda,58,2,1
2241,1787,Manjunath Hegde,59,1,1
2242,1788,Suresh Patil,20,1,0
2243,1789,Lakshmi Nayak,31,1,0
2244,1790,Ramesh Bhat,29,2,0
2245,1791,Sunita Nayak,30,1,0
2246,1792,Priya Reddy,62,2,0
2247,1793,Priya Gowda,35,1,0
2248,1794,Ganesh Bhat,45,1,0
2249,1795,Lakshmi Nayak,54,2,0
2250,1796,Venkatesh Patil,42,1,1
2251,1797,Mahesh Rao,32,1,0
2252,1798,Manjunath Deshmukh,59,1,0
2253,1799,Kavitha Patil,58,2,1
2254,1800,Lakshmi Rao,51,1,0
2255,1800,Mahesh Gowda,52,2,1
2256,1801,Ganesh Nayak,45,2,0
2257,1802,Priya Rao,25,2,0
2258,1803,Ramesh Bhat,34,2,0
2259,1804,Vijay Reddy,48,1,1
2260,1805,Lakshmi Hegde,41,2,0
2261,1805,Sunita Patil,27,2,0
2262,1806,Ganesh Bhat,29,2,1
2263,1807,Manjunath Pujari,28,2,0
2264,1807,Ramesh Hegde,24,1,0
2265,1808,Sunita Deshmukh,36,2,1
2266,1809,Priya Kumar,36,2,0
2267,1809,Manjunath Shetty,22,1,0
2268,1810,Mahesh Pujari,27,1,0
2269,1810,Ganesh Gowda,40,1,0
2270,1811,Manjunath Patil,48,1,0
2271,1812,Mahesh Shetty,47,1,0
2272,1813,Vijay Hegde,52,1,0
2273,1813,Mahesh Shetty,42,2,0
2274,1814,Priya Shetty,47,2,1
2275,1815,Lakshmi Patil,43,1,0
2276,1815,Anitha Gowda,47,2,0
2277,1816,Suresh Patil,61,1,0
2278,1816,Suresh Bhat,30,1,0
2279,1817,Sunita Patil,42,1,0
2280,1818,Mahesh Bhat,28,2,1
2281,1819,Priya Bhat,41,2,0
2282,1820,Priya Shetty,29,2,0
2283,1821,Kavitha Bhat,49,1,0
2284,1822,Manjunath Patil,23,2,0
2285,1823,Priya Hegde,22,1,0
2286,1824,Manjunath Kumar,22,1,0
2287,1825,Vijay Gowda,35,1,1
2288,1826,Vijay Shetty,18,2,0
2289,1827,Anitha Reddy,52,2,0
2290,1828,Lakshmi Patil,49,1,0
2291,1829,Anitha Pujari,48,1,1
2292,1829,Venkatesh Gowda,34,1,0
2293,1830,Kavitha Rao,55,1,0
2294,1830,Ganesh Gowda,62,2,0
2295,1831,Venkatesh Nayak,37,1,0
2296,1832,Suresh Patil,39,2,0
2297,1833,Suresh Kulkarni,55,2,0
2298,1834,Mahesh Nayak,35,2,0
2299,1834,Ganesh Rao,29,2,0
2300,1835,Sunita Pujari,37,2,0
2301,1836,Kavitha Bhat,53,1,0
2302,1837,Anitha Nayak,65,2,0
2303,1837,Anitha Shetty,63,2,0
2304,1838,Priya Reddy,28,2,0
2305,1838,Anitha Shetty,34,2,0
2306,1839,Manjunath Rao,20,2,1
2307,1840,Vijay Patil,37,1,0
2308,1841,Suresh Deshmukh,53,1,1
2309,1842,Lakshmi Kumar,21,1,0
2310,1843,Sunita Rao,61,1,0
2311,1844,Kavitha Hegde,60,2,1
2312,1844,Venkatesh Rao,45,1,0
2313,1845,Ramesh Deshmukh,45,1,1
2314,1846,Manjunath Rao,34,2,0
2315,1846,Sunita Nayak,47,1,0
2316,1847,Lakshmi Hegde,31,1,1
2317,1848,Ramesh Deshmukh,23,1,0
2318,1849,Ganesh Gowda,33,1,0
2319,1849,Ramesh Deshmukh,59,2,0
2320,1850,Vijay Kumar,43,1,0
2321,1850,Venkatesh Kumar,40,2,0
2322,1851,Ramesh Kumar,39,1,1
2323,1852,Anitha Kulkarni,54,1,0
2324,1853,Vijay Shetty,45,1,1
2325,1853,Anitha Bhat,26,2,1
2326,1854,Suresh Reddy,18,2,1
2327,1855,Lakshmi Bhat,23,2,1
2328,1856,Priya Pujari,45,1,0
2329,1857,Ramesh Nayak,20,2,1
2330,1858,Kavitha Hegde,51,1,0
2331,1858,Ramesh Patil,42,1,1
2332,1859,Manjunath Shetty,19,2,1
2333,1860,Lakshmi Nayak,18,1,0
2334,1861,Suresh Shetty,40,2,0
2335,1862,Vijay Deshmukh,29,1,0
2336,1863,Kavitha Kulkarni,19,1,0
2337,1864,Mahesh Shetty,46,1,0
2338,1865,Vijay Pujari,49,1,0
2339,1866,Venkatesh Hegde,30,1,0
2340,1866,Manjunath Pujari,45,1,0
2341,1867,Lakshmi Nayak,32,2,0
2342,1868,Anitha Nayak,27,1,1
2343,1869,Manjunath Rao,43,1,0
2344,1870,Sunita Gowda,47,2,0
2345,1870,Ganesh Kumar,46,2,0
2346,1871,Suresh Nayak,60,2,0
2347,1872,Priya Nayak,40,1,1
2348,1873,Manjunath Rao,52,2,0
2349,1874,Anitha Patil,32,2,1
2350,1875,Lakshmi Deshmukh,29,1,1
2351,1875,Suresh Patil,19,1,0
2352,1876,Mahesh Deshmukh,63,1,0
2353,1877,Suresh Kumar,27,2,0
2354,1877,Suresh Nayak,44,1,0
2355,1878,Vijay Nayak,45,1,0
2356,1879,Venkatesh Kulkarni,41,2,0
2357,1880,Ramesh Pujari,46,2,0
2358,1881,Venkatesh Shetty,21,2,1
2359,1882,Ramesh Rao,19,2,1
2360,1883,Vijay Deshmukh,46,1,0
2361,1883,Priya Kulkarni,31,2,1
2362,1884,Kavitha Shetty,20,1,0
2363,1885,Ganesh Gowda,42,1,0
2364,1886,Suresh Kumar,55,2,1
2365,1886,Ganesh Kumar,39,2,1
2366,1887,Venkatesh Rao,65,2,1
2367,1888,Suresh Kumar,54,1,0
2368,1888,Kavitha Hegde,61,2,0
2369,1889,Sunita Gowda,65,2,0
2370,1890,Vijay Kulkarni,30,2,1
2371,1891,Ramesh Kulkarni,38,2,0
2372,1892,Venkatesh Reddy,33,2,0
2373,1893,Ganesh Gowda,48,2,0
2374,1894,Mahesh Hegde,48,2,0
2375,1895,Mahesh Deshmukh,24,1,1
2376,1895,Suresh Hegde,62,2,1
2377,1896,Suresh Hegde,41,2,0
2378,1897,Ganesh Gowda,65,1,1
2379,1897,Vijay Pujari,30,1,0
2380,1898,Suresh Kumar,24,2,0
2381,1898,Anitha Reddy,35,1,0
2382,1899,Priya Reddy,39,1,1
2383,1900,Sunita Kulkarni,63,2,0
2384,1901,Priya Patil,47,1,1
2385,1902,Suresh Kulkarni,22,2,0
2386,1903,Vijay Rao,54,2,1
2387,1904,Mahesh Reddy,65,2,0
2388,1905,Venkatesh Gowda,20,2,0
2389,1905,Priya Rao,28,2,1
2390,1906,Kavitha Patil,65,2,0
2391,1907,Suresh Kumar,28,1,0
2392,1908,Lakshmi Hegde,43,1,0
2393,1908,Ganesh Kulkarni,27,2,0
2394,1909,Lakshmi Reddy,27,2,1
2395,1910,Ganesh Pujari,41,1,0
2396,1910,Manjunath Rao,38,1,1
2397,1911,Kavitha Patil,22,2,0
2398,1912,Ganesh Bhat,18,1,0
2399,1913,Priya Patil,35,2,0
2400,1914,Suresh Patil,41,1,1
2401,1915,Kavitha Deshmukh,58,2,0
2402,1916,Suresh Bhat,50,2,0
2403,1917,Ramesh Patil,30,1,0
2404,1918,Lakshmi Kulkarni,21,2,1
2405,1919,Anitha Rao,18,1,0
2406,1919,Vijay Gowda,45,2,0
2407,1920,Manjunath Pujari,59,1,0
2408,1921,Manjunath Kulkarni,23,1,0
2409,1922,Ramesh Patil,19,1,0
2410,1923,Lakshmi Pujari,39,2,0
2411,1923,Mahesh Patil,42,1,0
2412,1924,Mahesh Hegde,58,2,0
2413,1925,Kavitha Hegde,61,1,0
2414,1926,Vijay Nayak,58,1,1
2415,1927,Kavitha Gowda,26,1,0
2416,1928,Venkatesh Gowda,55,2,0
2417,1928,Suresh Nayak,45,2,0
2418,1929,Mahesh Bhat,42,1,0
2419,1929,Priya Reddy,32,2,0
2420,1930,Venkatesh Pujari,28,2,0
2421,1931,Ramesh Rao,57,1,0
2422,1932,Ramesh Pujari,22,1,1
2423,1932,Vijay Rao,60,2,0
2424,1933,Mahesh Shetty,46,1,1
2425,1934,Mahesh Shetty,56,2,0
2426,1935,Manjunath Deshmukh,54,1,1
2427,1936,Anitha Patil,38,2,0
2428,1937,Ganesh Gowda,49,2,0
2429,1938,Venkatesh Kulkarni,32,1,0
2430,1938,Sunita Shetty,34,1,0
2431,1939,Ramesh Kumar,20,2,0
2432,1940,Lakshmi Reddy,42,1,0
2433,1941,Manjunath Patil,32,1,0
2434,1942,Vijay Shetty,59,1,1
2435,1942,Venkatesh Kulkarni,63,2,0
2436,1943,Venkatesh Bhat,27,2,0
2437,1944,Manjunath Kumar,40,1,0
2438,1945,Manjunath Nayak,38,2,0
2439,1946,Manjunath Bhat,61,1,0
2440,1947,Ganesh Kumar,61,2,0
2441,1948,Suresh Kumar,25,2,1
2442,1949,Suresh Nayak,42,1,0
2443,1950,Ganesh Kumar,64,2,0
2444,1951,Priya Rao,55,2,0
2445,1952,Ramesh Hegde,62,2,0
2446,1953,Ganesh Gowda,20,1,0
2447,1954,Lakshmi Patil,29,2,0
2448,1955,Sunita Hegde,40,2,0
2449,1956,Suresh Bhat,37,2,0
2450,1956,Manjunath Nayak,22,1,0
2451,1957,Kavitha Rao,41,2,0
2452,1958,Vijay Deshmukh,38,2,1
2453,1958,Ganesh Kumar,46,2,0
2454,1959,Priya Gowda,46,2,1
2455,1960,Suresh Reddy,54,1,0
2456,1961,Mahesh Gowda,29,2,1
2457,1962,Suresh Rao,60,1,0
2458,1963,Suresh Patil,22,1,1
2459,1964,Ramesh Kulkarni,22,1,1
2460,1965,Ganesh Kulkarni,50,2,0
2461,1966,Priya Rao,45,2,0
2462,1966,Priya Kumar,28,1,0
2463,1967,Ramesh Kumar,20,1,0
2464,1967,Venkatesh Bhat,35,2,0
2465,1968,Kavitha Patil,50,1,1
2466,1969,Suresh Kumar,38,1,0
2467,1969,Lakshmi Rao,63,2,0
2468,1970,Suresh Pujari,58,1,0
2469,1970,Mahesh Deshmukh,21,2,1
2470,1971,Mahesh Nayak,44,1,0
2471,1972,Suresh Pujari,30,2,0
2472,1973,Suresh Hegde,48,1,1
2473,1973,Vijay Kumar,37,1,0
2474,1974,Mahesh Gowda,24,1,0
2475,1975,Manjunath Hegde,34,1,0
2476,1976,Sunita Patil,54,2,0
2477,1977,Manjunath Gowda,22,1,0
2478,1978,Venkatesh Rao,35,2,0
2479,1978,Sunita Shetty,36,2,0
2480,1979,Mahesh Shetty,58,2,0
2481,1980,Manjunath Gowda,57,2,0
2482,1981,Sunita Nayak,21,1,0
2483,1982,Anitha Kulkarni,39,1,0
2484,1983,Venkatesh Kulkarni,37,1,0
2485,1983,Kavitha Rao,50,2,0
2486,1984,Anitha Bhat,60,1,0
2487,1985,Priya Hegde,53,1,1
2488,1985,Lakshmi Deshmukh,52,1,0
2489,1986,Manjunath Kumar,35,2,0
2490,1987,Lakshmi Gowda,27,1,0
2491,1988,Mahesh Gowda,38,2,0
2492,1988,Venkatesh Rao,56,1,0
2493,1989,Priya Hegde,60,1,1
2494,1990,Anitha Reddy,25,2,0
2495,1991,Ramesh Pujari,64,1,1
2496,1991,Ramesh Patil,32,2,0
2497,1992,Venkatesh Patil,31,1,0
2498,1993,Priya Gowda,55,1,0
2499,1994,Kavitha Kumar,21,2,0
2500,1994,Lakshmi Pujari,24,2,0
2501,1995,Anitha Nayak,60,1,0
2502,1996,Sunita Deshmukh,52,2,0
2503,1997,Sunita Kulkarni,46,1,0
2504,1998,Anitha Deshmukh,32,1,0
2505,1999,Suresh Rao,22,2,0
2506,1999,Sunita Shetty,21,1,0
2507,2000,Suresh Shetty,56,1,1
2508,2000,Venkatesh Patil,20,1,0
2509,2001,Suresh Nayak,56,1,1
2510,2002,Anitha Hegde,46,1,0
2511,2003,Priya Hegde,45,2,0
2512,2004,Anitha Patil,30,2,0
2513,2005,Priya Nayak,29,1,1
2514,2006,Suresh Rao,59,1,0
2515,2007,Priya Pujari,44,1,0
2516,2008,Ramesh Kulkarni,46,2,0
2517,2008,Vijay Hegde,32,2,1
2518,2009,Manjunath Kumar,53,2,1
2519,2010,Kavitha Patil,20,1,0
2520,2011,Sunita Pujari,49,2,0
2521,2012,Sunita Kumar,20,1,0
2522,2012,Venkatesh Pujari,59,1,0
2523,2013,Priya Nayak,58,2,0
2524,2014,Lakshmi Patil,65,1,0
2525,2015,Anitha Kumar,21,1,0
2526,2016,Ramesh Kulkarni,34,1,1
2527,2017,Manjunath Shetty,53,1,0
2528,2018,Sunita Deshmukh,61,1,0
2529,2019,Vijay Reddy,26,1,0
2530,2020,Ramesh Pujari,45,2,0
2531,2021,Venkatesh Gowda,24,2,0
2532,2022,Venkatesh Bhat,60,2,0
2533,2023,Ganesh Nayak,37,1,0
2534,2023,Priya Pujari,63,2,0
2535,2024,Sunita Rao,46,2,1
2536,2024,Anitha Bhat,53,2,0
2537,2025,Vijay Shetty,61,1,0
2538,2026,Ramesh Gowda,37,1,0
2539,2027,Priya Nayak,43,2,0
2540,2028,Priya Gowda,27,1,0
2541,2028,Ganesh Gowda,48,1,1
2542,2029,Manjunath Rao,46,2,0
2543,2029,Mahesh Kumar,56,2,1
2544,2030,Venkatesh Kulkarni,49,1,0
2545,2031,Anitha Gowda,60,1,0
2546,2032,Ganesh Kumar,50,2,0
2547,2033,Kavitha Rao,47,2,0
2548,2034,Lakshmi Patil,25,2,0
2549,2035,Ganesh Reddy,64,1,0
2550,2035,Venkatesh Shetty,31,2,0
2551,2036,Ramesh Kulkarni,23,1,1
2552,2037,Mahesh Deshmukh,52,1,0
2553,2037,Ganesh Kumar,34,2,0
2554,2038,Ramesh Patil,55,1,0
2555,2039,Suresh Shetty,32,1,0
2556,2039,Mahesh Shetty,37,2,0
2557,2040,Kavitha Kulkarni,49,1,0
2558,2041,Ramesh Shetty,61,2,0
2559,2041,Ganesh Bhat,63,1,0
2560,2042,Kavitha Pujari,43,1,1
2561,2043,Vijay Pujari,54,2,0
2562,2044,Lakshmi Deshmukh,47,1,1
2563,2044,Mahesh Bhat,41,2,0
2564,2045,Mahesh Nayak,59,1,0
2565,2046,Sunita Hegde,41,2,1
2566,2047,Ganesh Reddy,39,1,0
2567,2047,Ganesh Kumar,35,1,1
2568,2048,Anitha Hegde,27,2,0
2569,2049,Ramesh Nayak,29,2,1
2570,2050,Ganesh Kumar,46,1,0
2571,2051,Mahesh Reddy,56,2,0
2572,2051,Kavitha Rao,39,1,0
2573,2052,Vijay Deshmukh,29,2,0
2574,2052,Suresh Patil,33,2,0
2575,2053,Priya Pujari,37,2,0
2576,2053,Suresh Shetty,53,2,0
2577,2054,Suresh Patil,49,1,0
2578,2055,Mahesh Patil,54,1,0
2579,2055,Ramesh Shetty,47,2,1
2580,2056,Kavitha Rao,42,1,1
2581,2057,Manjunath Shetty,54,2,0
2582,2058,Mahesh Nayak,62,2,1
2583,2058,Manjunath Patil,28,1,1
2584,2059,Kavitha Reddy,33,2,0
2585,2060,Mahesh Pujari,28,1,0
2586,2060,Lakshmi Kumar,55,1,0
2587,2061,Ramesh Kulkarni,18,2,1
2588,2062,Mahesh Shetty,54,2,0
2589,2062,Suresh Nayak,29,2,0
2590,2063,Manjunath Kumar,58,1,0
2591,2064,Priya Bhat,46,2,0
2592,2065,Venkatesh Deshmukh,24,1,0
2593,2066,Ramesh Shetty,56,1,0
2594,2067,Kavitha Hegde,46,1,0
2595,2067,Suresh Pujari,42,2,0
2596,2068,Venkatesh Pujari,22,1,0
2597,2069,Kavitha Patil,62,2,0
2598,2070,Lakshmi Patil,42,1,0
2599,2070,Vijay Pujari,21,1,0
2600,2071,Mahesh Patil,37,2,0
2601,2072,Anitha Reddy,59,1,0
2602,2073,Vijay Rao,63,1,1
2603,2074,Kavitha Pujari,39,2,1
2604,2075,Sunita Kumar,54,2,0
2605,2076,Vijay Reddy,54,1,0
2606,2077,Lakshmi Nayak,23,2,0
2607,2078,Venkatesh Kumar,59,2,0
2608,2079,Kavitha Deshmukh,25,2,1
2609,2080,Priya Reddy,19,1,0
2610,2081,Anitha Pujari,49,1,0
2611,2082,Kavitha Shetty,20,1,0
2612,2083,Mahesh Nayak,62,1,0
2613,2084,Suresh Hegde,23,2,0
2614,2085,Sunita Gowda,60,1,0
2615,2086,Lakshmi Rao,43,1,0
2616,2087,Sunita Nayak,48,1,0
2617,2088,Sunita Patil,57,2,0
2618,2088,Sunita Reddy,19,2,1
2619,2089,Ganesh Reddy,25,2,0
2620,2090,Kavitha Pujari,46,1,0
2621,2091,Manjunath Shetty,61,2,0
2622,2092,Venkatesh Nayak,49,1,0
2623,2093,Mahesh Patil,20,1,0
2624,2093,Anitha Bhat,22,1,0
2625,2094,Kavitha Kumar,64,2,1
2626,2094,Manjunath Pujari,62,2,0
2627,2095,Kavitha Nayak,55,2,0
2628,2095,Suresh Nayak,18,1,0
2629,2096,Sunita Gowda,22,2,1
2630,2097,Priya Kulkarni,59,1,0
2631,2097,Ramesh Patil,56,1,0
2632,2098,Venkatesh Gowda,29,1,0
2633,2099,Lakshmi Patil,43,1,0
2634,2100,Sunita Hegde,23,2,0
2635,2100,Anitha Bhat,56,1,1
2636,2101,Priya Patil,59,2,0
2637,2101,Kavitha Bhat,24,2,1
2638,2102,Anitha Kumar,25,2,0
2639,2103,Mahesh Kumar,37,2,0
2640,2104,Ganesh Kulkarni,19,2,0
2641,2105,Suresh Bhat,65,2,1
2642,2106,Priya Pujari,43,1,0
2643,2107,Vijay Kulkarni,50,2,0
2644,2107,Suresh Deshmukh,28,1,1
2645,2108,Suresh Patil,20,1,0
2646,2109,Suresh Rao,59,1,1
2647,2110,Anitha Bhat,28,1,0
2648,2111,Mahesh Nayak,47,2,0
2649,2112,Anitha Bhat,51,1,0
2650,2113,Ramesh Nayak,56,1,0
2651,2114,Anitha Rao,35,1,0
2652,2115,Ganesh Nayak,49,1,0
2653,2116,Vijay Kulkarni,56,1,0
2654,2117,Ramesh Shetty,35,1,0
2655,2118,Sunita Shetty,24,1,0
2656,2118,Vijay Gowda,38,2,1
2657,2119,Ganesh Nayak,46,2,1
2658,2120,Ganesh Nayak,55,1,0
2659,2121,Kavitha Nayak,62,1,1
2660,2122,Anitha Gowda,25,2,1
2661,2122,Priya Shetty,40,2,1
