AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
1957,1124,Ramesh Deshmukh,31,1,A1
1958,1124,Sunita Reddy,46,1,A2
1959,1124,Ganesh Patil,47,1,A3
1960,1125,Kavitha Kumar,38,1,A1
1961,1126,Anitha Deshmukh,46,1,A1
1962,1127,Ganesh Gowda,31,2,A1
1963,1127,Mahesh Hegde,41,2,A2
1964,1128,Lakshmi Bhat,32,1,A1
1965,1129,Manjunath Rao,45,1,A1
1966,1130,Ganesh Hegde,27,1,A1
1967,1131,Mahesh Reddy,40,2,A1
1968,1131,Ganesh Gowda,40,1,A2
1969,1131,Kavitha Patil,19,1,A3
1970,1132,Priya Hegde,41,1,A1
1971,1132,Ramesh Kumar,36,2,A2
1972,1133,Kavitha Kumar,21,1,A1
1973,1133,Manjunath Bhat,26,2,A2
1974,1134,Ramesh Pujari,25,1,A1
1975,1134,Ganesh Patil,39,2,A2
1976,1135,Anitha Pujari,31,1,A1
1977,1136,Ganesh Kulkarni,39,1,A1
1978,1137,Kavitha Gowda,19,1,A1
1979,1137,Venkatesh Kulkarni,48,2,A2
1980,1138,Anitha Reddy,49,1,A1
1981,1139,Ramesh Reddy,47,1,A1
1982,1140,Venkatesh Hegde,23,1,A1
1983,1140,Sunita Pujari,21,1,A2
1984,1141,Anitha Patil,26,1,A1
1985,1141,Kavitha Bhat,41,1,A2
1986,1141,Sunita Shetty,40,1,A3
1987,1142,Kavitha Patil,38,1,A1
1988,1143,Venkatesh Pujari,31,2,A1
1989,1144,Anitha Kumar,36,2,A1
1990,1145,Priya Nayak,50,1,A1
1991,1146,Anitha Kumar,27,1,A1
1992,1147,Ramesh Nayak,19,2,A1
1993,1147,Lakshmi Kulkarni,38,1,A2
1994,1147,Mahesh Kulkarni,19,1,A3
1995,1148,Lakshmi Rao,37,2,A1
1996,1148,Vijay Nayak,37,1,A2
1997,1148,Kavitha Patil,36,1,A3
1998,1149,Anitha Shetty,46,2,A1
1999,1150,Ramesh Bhat,46,1,A1
2000,1151,Ganesh Kumar,24,2,A1
2001,1152,Priya Nayak,25,2,A1
2002,1152,Manjunath Shetty,36,1,A2
2003,1153,Venkatesh Rao,19,1,A1
2004,1153,Anitha Nayak,24,2,A2
2005,1154,Venkatesh Pujari,21,1,A1
2006,1154,Lakshmi Nayak,22,2,A2
2007,1154,Lakshmi Bhat,22,1,A3
2008,1155,Vijay Patil,46,1,A1
2009,1155,Ramesh Bhat,40,2,A2
2010,1155,Mahesh Gowda,50,1,A3
2011,1156,Suresh Gowda,29,1,A1
2012,1157,Sunita Shetty,44,1,A1
2013,1157,Ramesh Pujari,49,1,A2
2014,1157,Vijay Kumar,31,2,A3
2015,1158,Ramesh Pujari,44,1,A1
2016,1158,Ramesh Kulkarni,39,2,A2
2017,1159,Lakshmi Gowda,32,1,A1
2018,1159,Manjunath Gowda,38,1,A2
2019,1160,Anitha Gowda,46,1,A1
2020,1160,Suresh Bhat,36,2,A2
2021,1161,Ramesh Bhat,45,1,A1
2022,1161,Priya Deshmukh,25,1,A2
2023,1161,Venkatesh Kumar,35,1,A3
2024,1162,Sunita Hegde,43,1,A1
2025,1162,Suresh Nayak,46,2,A2
2026,1162,Kavitha Rao,50,1,A3
2027,1163,Priya Reddy,31,1,A1
2028,1163,Vijay Hegde,28,1,A2
2029,1164,Mahesh Kumar,33,1,A1
2030,1164,Kavitha Nayak,38,1,A2
2031,1165,Ramesh Rao,50,1,A1
2032,1165,Vijay Kulkarni,29,1,A2
2033,1165,Vijay Reddy,48,1,A3
2034,1166,Mahesh Patil,28,1,A1
2035,1166,Sunita Hegde,20,1,A2
2036,1167,Mahesh Kulkarni,27,1,A1
2037,1167,Ganesh Nayak,28,2,A2
2038,1168,Lakshmi Kulkarni,34,2,A1
2039,1169,Anitha Reddy,26,1,A1
2040,1169,Sunita Pujari,34,1,A2
2041,1170,Vijay Pujari,21,1,A1
2042,1170,Ramesh Pujari,40,1,A2
2043,1170,Lakshmi Shetty,36,1,A3
2044,1171,Mahesh Nayak,29,1,A1
2045,1172,Priya Patil,38,2,A1
2046,1172,Kavitha Kulkarni,21,2,A2
2047,1172,Vijay Hegde,39,1,A3
2048,1173,Anitha Pujari,39,1,A1
2049,1174,Vijay Deshmukh,40,2,A1
2050,1175,Ramesh Hegde,44,1,A1
2051,1176,Ganesh Patil,20,1,A1
2052,1176,Mahesh Gowda,23,1,A2
2053,1177,Lakshmi Gowda,43,1,A1
2054,1178,Suresh Kulkarni,48,1,A1
2055,1179,Suresh Hegde,24,1,A1
2056,1179,Sunita Deshmukh,25,2,A2
2057,1180,Mahesh Reddy,44,2,A1
2058,1180,Ganesh Shetty,47,1,A2
2059,1181,Manjunath Gowda,23,1,A1
2060,1182,Suresh Reddy,49,1,A1
2061,1183,Manjunath Shetty,34,1,A1
2062,1183,Kavitha Deshmukh,47,1,A2
2063,1183,Anitha Kulkarni,42,1,A3
2064,1184,Priya Rao,33,1,A1
2065,1184,Vijay Bhat,22,2,A2
2066,1184,Priya Reddy,45,1,A3
2067,1185,Ganesh Bhat,43,1,A1
2068,1185,Lakshmi Patil,26,1,A2
2069,1186,Priya Kumar,22,1,A1
2070,1186,Kavitha Kumar,49,1,A2
2071,1186,Manjunath Shetty,42,1,A3
2072,1187,Ganesh Kumar,34,1,A1
2073,1187,Kavitha Deshmukh,42,1,A2
2074,1188,Vijay Kumar,23,2,A1
2075,1188,Venkatesh Reddy,50,1,A2
2076,1188,Suresh Nayak,50,1,A3
2077,1189,Mahesh Nayak,37,1,A1
2078,1189,Priya Kumar,36,1,A2
2079,1190,Lakshmi Patil,49,1,A1
2080,1190,Ramesh Rao,21,2,A2
2081,1190,Kavitha Rao,28,1,A3
2082,1191,Mahesh Pujari,32,1,A1
2083,1191,Manjunath Reddy,26,2,A2
2084,1192,Priya Bhat,24,1,A1
2085,1193,Mahesh Kulkarni,39,1,A1
2086,1194,Priya Bhat,23,1,A1
2087,1195,Lakshmi Kulkarni,44,1,A1
2088,1196,Anitha Kulkarni,24,1,A1
2089,1196,Venkatesh Bhat,31,1,A2
2090,1196,Sunita Gowda,22,2,A3
2091,1197,Sunita Patil,33,1,A1
2092,1197,Ganesh Bhat,50,2,A2
2093,1197,Mahesh Kulkarni,34,1,A3
2094,1198,Venkatesh Rao,26,2,A1
2095,1198,Ramesh Patil,19,1,A2
2096,1198,Sunita Bhat,35,1,A3
2097,1199,Sunita Patil,34,1,A1
2098,1200,Lakshmi Shetty,41,1,A1
2099,1200,Manjunath Hegde,32,2,A2
2100,1200,Lakshmi Shetty,25,2,A3
2101,1201,Sunita Nayak,25,1,A1
2102,1201,Ramesh Kulkarni,23,1,A2
2103,1202,Manjunath Hegde,36,1,A1
2104,1202,Lakshmi Pujari,34,1,A2
2105,1203,Priya Gowda,49,2,A1
2106,1204,Suresh Kulkarni,24,1,A1
2107,1204,Suresh Rao,24,1,A2
2108,1205,Manjunath Deshmukh,20,1,A1
2109,1206,Priya Hegde,42,2,A1
2110,1207,Venkatesh Hegde,41,2,A1
2111,1207,Vijay Rao,37,1,A2
2112,1207,Priya Kumar,49,2,A3
2113,1208,Manjunath Shetty,45,2,A1
2114,1209,Vijay Patil,47,2,A1
2115,1210,Suresh Rao,42,2,A1
2116,1211,Lakshmi Pujari,23,1,A1
2117,1211,Mahesh Shetty,21,1,A2
2118,1212,Suresh Pujari,43,2,A1
2119,1213,Anitha Patil,48,1,A1
2120,1214,Kavitha Kumar,23,1,A1
2121,1215,Lakshmi Kumar,25,1,A1
2122,1216,Sunita Bhat,46,2,A1
2123,1217,Ganesh Kulkarni,34,2,A1
2124,1217,Venkatesh Kumar,30,1,A2
2125,1218,Venkatesh Patil,44,2,A1
2126,1219,Venkatesh Kulkarni,25,2,A1
2127,1220,Suresh Bhat,24,1,A1
2128,1221,Priya Deshmukh,50,1,A1
2129,1221,Mahesh Kulkarni,34,1,A2
2130,1221,Venkatesh Nayak,42,1,A3
2131,1222,Manjunath Kulkarni,27,1,A1
2132,1222,Vijay Pujari,38,2,A2
2133,1222,Kavitha Gowda,33,1,A3
2134,1223,Venkatesh Deshmukh,37,1,A1
2135,1223,Kavitha Shetty,23,1,A2
2136,1223,Venkatesh Rao,29,1,A3
2137,1224,Kavitha Deshmukh,47,1,A1
2138,1224,Ramesh Hegde,28,1,A2
2139,1225,Priya Shetty,35,1,A1
2140,1225,Mahesh Rao,49,1,A2
2141,1226,Vijay Bhat,41,2,A1
2142,1227,Manjunath Shetty,50,1,A1
2143,1227,Anitha Rao,40,2,A2
2144,1227,Anitha Reddy,31,2,A3
2145,1228,Mahesh Patil,47,2,A1
2146,1228,Sunita Patil,39,1,A2
2147,1228,Kavitha Kumar,46,1,A3
2148,1229,Suresh Patil,31,1,A1
2149,1229,Anitha Gowda,36,1,A2
2150,1230,Lakshmi Kulkarni,39,1,A1
2151,1231,Ramesh Kumar,39,1,A1
2152,1232,Mahesh Nayak,39,1,A1
2153,1232,Anitha Patil,39,1,A2
2154,1232,Vijay Rao,47,2,A3
2155,1233,Kavitha Kumar,50,1,A1
2156,1234,Mahesh Deshmukh,25,1,A1
2157,1234,Vijay Bhat,39,1,A2
2158,1235,Ganesh Patil,25,2,A1
2159,1236,Vijay Hegde,19,1,A1
2160,1237,Sunita Reddy,50,2,A1
2161,1238,Ramesh Bhat,30,1,A1
2162,1238,Venkatesh Nayak,34,1,A2
2163,1239,Anitha Nayak,45,2,A1
2164,1239,Lakshmi Gowda,38,1,A2
2165,1239,Suresh Hegde,24,2,A3
2166,1240,Lakshmi Rao,45,1,A1
2167,1241,Mahesh Pujari,46,1,A1
2168,1241,Sunita Patil,44,1,A2
2169,1241,Vijay Reddy,43,1,A3
2170,1242,Manjunath Pujari,29,1,A1
2171,1242,Manjunath Rao,42,1,A2
2172,1242,Anitha Rao,48,1,A3
2173,1243,Venkatesh Gowda,36,2,A1
2174,1243,Ramesh Deshmukh,30,1,A2
2175,1244,Suresh Nayak,28,1,A1
2176,1245,Ramesh Kumar,43,1,A1
2177,1246,Kavitha Pujari,49,1,A1
2178,1247,Mahesh Rao,22,1,A1
2179,1247,Manjunath Patil,30,2,A2
2180,1248,Suresh Kulkarni,29,1,A1
2181,1248,Ramesh Kulkarni,25,1,A2
2182,1249,Sunita Patil,45,1,A1
2183,1249,Suresh Deshmukh,41,2,A2
2184,1250,Ganesh Deshmukh,19,1,A1
2185,1251,Lakshmi Pujari,47,1,A1
2186,1251,Lakshmi Deshmukh,24,1,A2
2187,1252,Mahesh Reddy,35,1,A1
2188,1253,Sunita Shetty,46,1,A1
2189,1254,Lakshmi Kulkarni,40,1,A1
2190,1255,Kavitha Reddy,47,1,A1
2191,1256,Ganesh Patil,37,1,A1
2192,1256,Anitha Shetty,27,1,A2
2193,1257,Lakshmi Gowda,35,1,A1
2194,1257,Venkatesh Pujari,45,1,A2
2195,1257,Sunita Nayak,49,1,A3
2196,1258,Manjunath Kumar,24,2,A1
2197,1259,Sunita Hegde,27,1,A1
2198,1260,Kavitha Rao,37,2,A1
2199,1261,Sunita Kumar,49,2,A1
2200,1261,Kavitha Patil,45,1,A2
2201,1262,Ramesh Rao,19,1,A1
2202,1262,Vijay Deshmukh,25,1,A2
2203,1263,Kavitha Hegde,32,2,A1
2204,1263,Sunita Deshmukh,30,1,A2
2205,1263,Vijay Shetty,37,2,A3
2206,1264,Lakshmi Nayak,49,1,A1
2207,1264,Sunita Kulkarni,50,1,A2
2208,1264,Priya Pujari,26,1,A3
2209,1265,Mahesh Gowda,41,1,A1
2210,1266,Anitha Reddy,40,1,A1
2211,1266,Sunita Patil,28,2,A2
2212,1267,Sunita Shetty,37,1,A1
2213,1268,Sunita Patil,34,2,A1
2214,1269,Suresh Gowda,44,2,A1
2215,1269,Venkatesh Bhat,49,1,A2
2216,1269,Lakshmi Hegde,36,1,A3
2217,1270,Priya Kulkarni,46,1,A1
2218,1271,Ramesh Nayak,25,1,A1
2219,1271,Manjunath Hegde,44,1,A2
2220,1271,Venkatesh Nayak,19,1,A3
2221,1272,Mahesh Kumar,22,2,A1
2222,1272,Mahesh Bhat,30,1,A2
2223,1272,Anitha Nayak,48,1,A3
2224,1273,Priya Pujari,20,1,A1
2225,1273,Vijay Hegde,36,2,A2
2226,1273,Sunita Bhat,25,2,A3
2227,1274,Mahesh Bhat,41,1,A1
2228,1275,Ramesh Bhat,36,1,A1
2229,1276,Manjunath Hegde,48,1,A1
2230,1277,Mahesh Shetty,33,1,A1
2231,1277,Vijay Reddy,47,1,A2
2232,1277,Mahesh Bhat,39,1,A3
2233,1278,Mahesh Kulkarni,21,1,A1
2234,1278,Vijay Patil,50,1,A2
2235,1279,Vijay Kumar,30,1,A1
2236,1280,Suresh Bhat,30,1,A1
2237,1281,Kavitha Deshmukh,40,1,A1
2238,1282,Priya Rao,44,1,A1
2239,1282,Mahesh Bhat,41,1,A2
2240,1282,Priya Patil,39,1,A3
2241,1283,Ganesh Kumar,31,1,A1
2242,1284,Mahesh Nayak,28,1,A1
2243,1284,Mahesh Pujari,47,1,A2
2244,1284,Ganesh Pujari,44,2,A3
2245,1285,Ganesh Kumar,31,1,A1
2246,1286,Lakshmi Rao,45,1,A1
2247,1286,Mahesh Pujari,30,1,A2
2248,1287,Priya Reddy,29,1,A1
2249,1287,Ganesh Kumar,31,1,A2
2250,1287,Kavitha Kumar,21,1,A3
2251,1288,Kavitha Nayak,35,2,A1
2252,1288,Suresh Patil,25,1,A2
2253,1289,Lakshmi Hegde,27,1,A1
2254,1289,Vijay Rao,42,1,A2
2255,1290,Anitha Reddy,23,2,A1
2256,1290,Sunita Bhat,25,1,A2
2257,1290,Lakshmi Reddy,40,2,A3
2258,1291,Sunita Hegde,36,1,A1
2259,1291,Kavitha Shetty,25,1,A2
2260,1292,Manjunath Nayak,37,1,A1
2261,1292,Ganesh Kumar,44,2,A2
2262,1293,Mahesh Nayak,32,1,A1
2263,1294,Sunita Hegde,41,1,A1
2264,1295,Venkatesh Patil,45,2,A1
2265,1295,Venkatesh Hegde,47,1,A2
2266,1296,Lakshmi Kulkarni,46,1,A1
2267,1297,Suresh Kulkarni,41,1,A1
2268,1298,Mahesh Kulkarni,41,1,A1
2269,1299,Mahesh Kumar,24,1,A1
2270,1300,Suresh Kumar,48,1,A1
2271,1301,Suresh Patil,32,1,A1
2272,1301,Vijay Nayak,42,1,A2
2273,1302,Anitha Patil,41,2,A1
2274,1302,Ramesh Pujari,21,2,A2
2275,1303,Sunita Patil,47,1,A1
2276,1303,Lakshmi Reddy,46,1,A2
2277,1303,Kavitha Kulkarni,43,2,A3
2278,1304,Priya Deshmukh,45,1,A1
2279,1304,Anitha Deshmukh,36,1,A2
2280,1305,Sunita Gowda,46,1,A1
2281,1306,Priya Deshmukh,36,1,A1
2282,1306,Manjunath Shetty,37,1,A2
2283,1306,Venkatesh Pujari,39,2,A3
2284,1307,Suresh Rao,49,1,A1
2285,1308,Sunita Nayak,31,1,A1
2286,1308,Vijay Patil,31,1,A2
2287,1308,Kavitha Kulkarni,20,2,A3
2288,1309,Venkatesh Deshmukh,29,2,A1
2289,1309,Ganesh Kumar,29,1,A2
2290,1309,Kavitha Kumar,46,1,A3
2291,1310,Sunita Pujari,40,2,A1
2292,1310,Venkatesh Bhat,35,1,A2
2293,1311,Priya Kumar,36,1,A1
2294,1311,Manjunath Rao,26,1,A2
2295,1312,Sunita Reddy,23,1,A1
2296,1313,Kavitha Kulkarni,35,1,A1
2297,1313,Venkatesh Deshmukh,39,2,A2
2298,1313,Sunita Pujari,19,1,A3
2299,1314,Priya Patil,29,1,A1
2300,1314,Venkatesh Pujari,39,2,A2
2301,1314,Kavitha Kumar,43,1,A3
2302,1315,Manjunath Reddy,27,1,A1
2303,1315,Sunita Bhat,45,1,A2
2304,1316,Sunita Kumar,34,1,A1
2305,1317,Anitha Reddy,46,2,A1
2306,1318,Vijay Pujari,43,1,A1
2307,1318,Priya Shetty,30,2,A2
2308,1319,Venkatesh Gowda,23,1,A1
2309,1320,Suresh Kumar,34,1,A1
2310,1321,Manjunath Deshmukh,28,2,A1
2311,1321,Ganesh Rao,33,1,A2
2312,1321,Vijay Pujari,43,1,A3
2313,1322,Venkatesh Rao,33,1,A1
2314,1322,Mahesh Gowda,21,1,A2
2315,1323,Venkatesh Hegde,19,1,A1
2316,1323,Priya Reddy,35,2,A2
2317,1324,Suresh Pujari,49,1,A1
2318,1324,Manjunath Shetty,43,1,A2
2319,1324,Vijay Reddy,38,1,A3
2320,1325,Sunita Bhat,36,1,A1
2321,1325,Ganesh Gowda,38,1,A2
2322,1325,Vijay Deshmukh,32,1,A3
2323,1326,Sunita Deshmukh,45,1,A1
2324,1326,Priya Bhat,20,2,A2
2325,1326,Manjunath Hegde,25,1,A3
2326,1327,Anitha Patil,27,2,A1
2327,1327,Mahesh Nayak,27,1,A2
2328,1328,Sunita Gowda,29,1,A1
2329,1329,Lakshmi Nayak,26,1,A1
2330,1329,Manjunath Rao,22,1,A2
2331,1330,Mahesh Rao,46,1,A1
2332,1331,Ramesh Shetty,26,1,A1
2333,1332,Priya Deshmukh,50,1,A1
2334,1333,Suresh Shetty,26,1,A1
2335,1334,Anitha Kulkarni,26,1,A1
2336,1334,Venkatesh Shetty,40,2,A2
2337,1334,Ganesh Patil,25,1,A3
2338,1335,Priya Rao,49,1,A1
2339,1336,Manjunath Nayak,50,1,A1
2340,1337,Sunita Patil,47,1,A1
2341,1337,Sunita Shetty,46,2,A2
2342,1337,Anitha Reddy,38,1,A3
2343,1338,Anitha Shetty,37,2,A1
2344,1338,Priya Gowda,46,1,A2
2345,1338,Manjunath Gowda,27,1,A3
2346,1339,Kavitha Patil,48,1,A1
2347,1339,Ganesh Bhat,44,1,A2
2348,1339,Sunita Pujari,44,1,A3
2349,1340,Venkatesh Deshmukh,20,1,A1
2350,1340,Ganesh Deshmukh,21,2,A2
2351,1340,Suresh Hegde,47,2,A3
2352,1341,Ganesh Nayak,46,2,A1
2353,1341,Ramesh Pujari,47,1,A2
2354,1341,Ramesh Reddy,39,1,A3
2355,1342,Mahesh Kulkarni,48,1,A1
2356,1343,Ramesh Kumar,31,1,A1
2357,1344,Mahesh Bhat,26,1,A1
2358,1345,Vijay Pujari,23,2,A1
2359,1345,Venkatesh Deshmukh,50,2,A2
2360,1345,Priya Gowda,32,1,A3
2361,1346,Ganesh Kumar,27,1,A1
2362,1347,Vijay Gowda,25,2,A1
2363,1348,Mahesh Nayak,41,1,A1
2364,1348,Venkatesh Reddy,35,1,A2
2365,1349,Ganesh Hegde,35,1,A1
2366,1350,Anitha Reddy,40,2,A1
2367,1350,Suresh Hegde,41,1,A2
2368,1351,Kavitha Pujari,47,1,A1
2369,1351,Kavitha Gowda,30,1,A2
2370,1351,Mahesh Patil,34,1,A3
2371,1352,Mahesh Gowda,20,1,A1
2372,1352,Lakshmi Pujari,33,1,A2
2373,1352,Sunita Pujari,47,1,A3
2374,1353,Vijay Pujari,36,2,A1
2375,1354,Lakshmi Gowda,28,2,A1
2376,1355,Vijay Rao,23,1,A1
2377,1355,Ganesh Nayak,46,2,A2
2378,1356,Venkatesh Hegde,20,1,A1
2379,1357,Mahesh Nayak,39,1,A1
2380,1357,Vijay Bhat,46,1,A2
2381,1358,Manjunath Rao,38,1,A1
2382,1358,Priya Shetty,38,1,A2
2383,1359,Kavitha Patil,26,1,A1
2384,1360,Manjunath Rao,42,1,A1
2385,1360,Vijay Bhat,38,2,A2
2386,1360,Ganesh Pujari,27,2,A3
2387,1361,Kavitha Rao,50,2,A1
2388,1362,Suresh Bhat,47,1,A1
2389,1362,Vijay Rao,45,1,A2
2390,1362,Lakshmi Rao,25,1,A3
2391,1363,Venkatesh Deshmukh,22,1,A1
2392,1364,Anitha Shetty,24,1,A1
2393,1365,Manjunath Nayak,49,1,A1
2394,1365,Mahesh Reddy,35,1,A2
2395,1365,Anitha Bhat,21,1,A3
2396,1366,Lakshmi Nayak,39,2,A1
2397,1366,Venkatesh Deshmukh,49,1,A2
2398,1367,Manjunath Bhat,45,1,A1
2399,1367,Anitha Bhat,23,2,A2
2400,1368,Manjunath Nayak,24,1,A1
2401,1368,Mahesh Shetty,20,1,A2
2402,1369,Ganesh Nayak,23,1,A1
2403,1370,Ganesh Nayak,36,1,A1
2404,1371,Priya Shetty,41,2,A1
2405,1372,Manjunath Reddy,36,1,A1
2406,1373,Priya Hegde,45,1,A1
2407,1373,Mahesh Kumar,40,2,A2
2408,1374,Lakshmi Patil,35,2,A1
2409,1374,Anitha Rao,24,1,A2
2410,1374,Lakshmi Reddy,22,1,A3
2411,1375,Ganesh Kumar,38,2,A1
2412,1375,Kavitha Rao,41,1,A2
2413,1375,Priya Kulkarni,26,1,A3
2414,1376,Suresh Reddy,20,2,A1
2415,1376,Suresh Shetty,49,1,A2
2416,1376,Kavitha Gowda,25,2,A3
2417,1377,Vijay Bhat,24,1,A1
2418,1378,Priya Kumar,30,1,A1
2419,1378,Venkatesh Hegde,21,1,A2
2420,1379,Ganesh Gowda,20,1,A1
2421,1380,Priya Gowda,32,1,A1
2422,1381,Vijay Nayak,27,1,A1
2423,1382,Suresh Bhat,49,1,A1
2424,1383,Mahesh Reddy,41,2,A1
2425,1383,Venkatesh Rao,33,1,A2
2426,1384,Anitha Rao,49,1,A1
2427,1384,Vijay Kumar,47,1,A2
2428,1384,Mahesh Hegde,25,1,A3
2429,1385,Mahesh Shetty,31,1,A1
2430,1385,Ganesh Reddy,40,2,A2
2431,1385,Kavitha Reddy,27,1,A3
2432,1386,Lakshmi Gowda,36,1,A1
2433,1387,Ramesh Gowda,35,2,A1
2434,1388,Venkatesh Deshmukh,40,1,A1
2435,1388,Ramesh Reddy,50,1,A2
2436,1389,Lakshmi Rao,24,1,A1
2437,1389,Manjunath Patil,31,1,A2
2438,1390,Priya Bhat,32,2,A1
2439,1391,Sunita Nayak,19,2,A1
2440,1392,Kavitha Gowda,31,1,A1
2441,1392,Kavitha Kulkarni,46,1,A2
2442,1393,Priya Hegde,35,1,A1
2443,1393,Lakshmi Pujari,32,2,A2
2444,1394,Venkatesh Reddy,26,1,A1
2445,1394,Sunita Patil,41,1,A2
2446,1394,Vijay Reddy,32,1,A3
2447,1395,Vijay Nayak,22,1,A1
2448,1395,Mahesh Shetty,24,1,A2
2449,1396,Priya Deshmukh,37,1,A1
2450,1396,Manjunath Pujari,27,1,A2
2451,1397,Kavitha Kumar,50,2,A1
2452,1397,Ganesh Rao,44,2,A2
2453,1397,Lakshmi Nayak,40,1,A3
2454,1398,Anitha Bhat,28,1,A1
2455,1398,Mahesh Pujari,42,1,A2
2456,1399,Vijay Rao,45,2,A1
2457,1399,Suresh Pujari,43,1,A2
2458,1400,Ganesh Bhat,37,1,A1
2459,1400,Manjunath Pujari,45,2,A2
2460,1400,Kavitha Patil,44,1,A3
2461,1401,Anitha Kulkarni,34,1,A1
2462,1401,Kavitha Pujari,40,1,A2
2463,1401,Mahesh Rao,43,1,A3
2464,1402,Kavitha Deshmukh,20,1,A1
2465,1403,Anitha Shetty,45,1,A1
2466,1403,Priya Pujari,49,1,A2
2467,1404,Lakshmi Deshmukh,35,1,A1
2468,1404,Venkatesh Nayak,22,1,A2
2469,1405,Ramesh Gowda,24,1,A1
2470,1406,Ramesh Shetty,50,1,A1
2471,1406,Ramesh Shetty,37,1,A2
2472,1407,Mahesh Bhat,37,1,A1
2473,1408,Kavitha Hegde,30,1,A1
2474,1409,Manjunath Patil,44,1,A1
2475,1410,Anitha Kulkarni,25,1,A1
2476,1410,Ganesh Kumar,42,1,A2
2477,1410,Venkatesh Gowda,39,2,A3
2478,1411,Manjunath Nayak,49,1,A1
2479,1412,Kavitha Shetty,35,1,A1
2480,1412,Priya Rao,34,1,A2
2481,1412,Suresh Reddy,34,2,A3
2482,1413,Ramesh Gowda,37,1,A1
2483,1413,Suresh Reddy,28,2,A2
2484,1413,Anitha Reddy,26,1,A3
2485,1414,Vijay Nayak,32,1,A1
2486,1415,Ramesh Kumar,25,1,A1
2487,1415,Sunita Gowda,43,1,A2
2488,1415,Sunita Nayak,35,1,A3
2489,1416,Vijay Nayak,29,1,A1
2490,1416,Suresh Kulkarni,30,2,A2
2491,1417,Lakshmi Deshmukh,28,1,A1
2492,1418,Priya Nayak,23,1,A1
2493,1419,Anitha Shetty,30,2,A1
2494,1420,Lakshmi Kulkarni,40,1,A1
2495,1421,Sunita Rao,21,1,A1
2496,1421,Vijay Shetty,30,1,A2
2497,1422,Suresh Rao,37,1,A1
2498,1422,Venkatesh Pujari,32,1,A2
2499,1423,Anitha Bhat,45,1,A1
2500,1423,Sunita Kulkarni,31,2,A2
2501,1423,Sunita Kulkarni,25,1,A3
2502,1424,Suresh Gowda,29,1,A1
2503,1424,Vijay Nayak,38,1,A2
2504,1424,Ganesh Patil,30,1,A3
2505,1425,Mahesh Hegde,43,1,A1
2506,1426,Kavitha Shetty,48,2,A1
2507,1426,Anitha Hegde,20,1,A2
2508,1427,Vijay Hegde,30,2,A1
2509,1427,Mahesh Rao,43,1,A2
2510,1428,Ganesh Kumar,49,1,A1
2511,1429,Mahesh Deshmukh,20,1,A1
2512,1429,Venkatesh Nayak,39,1,A2
2513,1430,Suresh Rao,45,1,A1
2514,1430,Anitha Patil,40,1,A2
2515,1431,Sunita Nayak,41,1,A1
2516,1431,Ganesh Patil,27,2,A2
2517,1432,Ramesh Kumar,39,1,A1
2518,1433,Mahesh Reddy,28,1,A1
2519,1433,Anitha Bhat,19,1,A2
2520,1434,Kavitha Rao,21,1,A1
2521,1434,Ganesh Pujari,22,1,A2
2522,1434,Vijay Patil,19,1,A3
2523,1435,Priya Pujari,39,1,A1
2524,1436,Venkatesh Pujari,33,1,A1
2525,1436,Sunita Kulkarni,24,1,A2
2526,1437,Manjunath Nayak,24,2,A1
2527,1438,Suresh Shetty,27,2,A1
2528,1439,Manjunath Bhat,50,1,A1
2529,1440,Priya Nayak,33,1,A1
2530,1441,Venkatesh Kulkarni,30,1,A1
2531,1442,Suresh Pujari,31,1,A1
2532,1443,Priya Bhat,25,1,A1
2533,1443,Ganesh Patil,27,1,A2
2534,1444,Manjunath Kulkarni,21,1,A1
2535,1445,Mahesh Rao,45,1,A1
2536,1445,Sunita Shetty,44,2,A2
2537,1446,Priya Reddy,37,1,A1
2538,1447,Vijay Kulkarni,21,1,A1
2539,1448,Lakshmi Bhat,50,2,A1
2540,1449,Lakshmi Bhat,42,2,A1
2541,1450,Lakshmi Rao,46,2,A1
2542,1451,Ramesh Gowda,45,2,A1
2543,1451,Mahesh Gowda,44,1,A2
2544,1452,Venkatesh Hegde,38,1,A1
2545,1453,Mahesh Gowda,34,2,A1
2546,1454,Mahesh Hegde,27,1,A1
2547,1455,Sunita Kulkarni,46,1,A1
2548,1456,Anitha Pujari,33,2,A1
2549,1457,Priya Deshmukh,38,1,A1
2550,1458,Kavitha Gowda,31,1,A1
2551,1458,Ramesh Hegde,28,2,A2
2552,1459,Lakshmi Shetty,24,2,A1
2553,1459,Manjunath Kulkarni,34,1,A2
2554,1459,Suresh Patil,28,1,A3
2555,1460,Kavitha Gowda,27,1,A1
2556,1461,Venkatesh Gowda,26,1,A1
2557,1461,Kavitha Pujari,29,1,A2
2558,1462,Manjunath Pujari,29,2,A1
2559,1463,Venkatesh Nayak,26,1,A1
2560,1464,Lakshmi Gowda,46,1,A1
2561,1465,Suresh Gowda,40,2,A1
2562,1465,Mahesh Deshmukh,45,1,A2
2563,1466,Ramesh Shetty,49,2,A1
2564,1466,Ramesh Kulkarni,33,1,A2
2565,1467,Kavitha Reddy,50,1,A1
2566,1468,Venkatesh Kumar,48,2,A1
2567,1469,Vijay Reddy,26,1,A1
2568,1469,Suresh Patil,24,1,A2
